epoch;loss;lr;val_loss
0;1.1607990264892578;0.01;1.5781182050704956
1;1.0032899379730225;0.01;1.407263159751892
2;0.9497243762016296;0.01;1.419904112815857
3;0.7574324011802673;0.0031599998;1.1232717037200928
4;0.7280274629592896;0.0031599998;1.0891398191452026
5;0.7427334189414978;0.0031599998;1.1963474750518799
6;0.643135666847229;0.00099856;1.0922114849090576
7;0.5902283787727356;0.00031554495;0.9557797312736511
8;0.579514741897583;0.00031554495;0.9295332431793213
9;0.5706591606140137;0.00031554495;0.9122136235237122
