epoch;loss;lr;val_loss
0;0.9500316381454468;0.01;1.6552444696426392
1;1.314799427986145;0.01;1.5895512104034424
2;1.162613034248352;0.01;1.2228922843933105
3;0.7882378697395325;0.01;1.3447612524032593
4;0.6635046601295471;0.0031599998;0.9215925931930542
5;0.5789966583251953;0.0031599998;0.7456761598587036
6;0.5229058265686035;0.0031599998;0.7292018532752991
7;0.4745768904685974;0.0031599998;0.8379164934158325
8;0.4125821888446808;0.00099856;0.5298420190811157
9;0.3902854025363922;0.00099856;0.5842296481132507
