epoch;loss;lr;val_loss
0;0.8805754780769348;0.01;1.0001537799835205
1;0.9402855038642883;0.01;1.0114855766296387
2;0.9159342646598816;0.0031599998;1.0182738304138184
3;0.9014883041381836;0.00099856;0.9786390066146851
4;0.8837778568267822;0.00099856;0.9668364524841309
5;0.8765947222709656;0.00099856;0.9717249870300293
6;0.876516580581665;0.00031554495;0.95857173204422
7;0.8667218089103699;0.00031554495;0.9511152505874634
8;0.8645055890083313;0.00031554495;0.9470711350440979
9;0.8599202632904053;0.00031554495;0.9443961977958679
10;0.8588383793830872;0.00031554495;0.9573668837547302
11;0.8602009415626526;9.9712204e-05;0.946466326713562
12;0.8585646152496338;3.150906e-05;0.9477183818817139
13;0.8579387068748474;1e-05;0.9481263756752014
14;0.8577905893325806;1e-05;0.9476916790008545
15;0.857421875;1e-05;0.9466767311096191
16;0.8572472929954529;1e-05;0.9469562768936157
17;0.8572123646736145;1e-05;0.9467452168464661
18;0.8571051359176636;1e-05;0.9471116065979004
19;0.8572395443916321;1e-05;0.9474040269851685
20;0.8571574091911316;1e-05;0.9472298622131348
21;0.8568812608718872;1e-05;0.946387529373169
22;0.8568223714828491;1e-05;0.947205126285553
23;0.8569992184638977;1e-05;0.9467900991439819
24;0.8565985560417175;1e-05;0.9464831352233887
25;0.8565343618392944;1e-05;0.9461430907249451
26;0.8565961122512817;1e-05;0.9463658928871155
27;0.8564319610595703;1e-05;0.9463351368904114
28;0.8563732504844666;1e-05;0.946125328540802
