# This is CartPole simulation from 10.07.2023 at time 15:46:36
# Done with git-revision: 645508f372eb7ad0945bbe2b9d476d14131136f7
#
# Length of experiment: 3600 s
#
# Time intervals dt:
# Simulation: 0.002 s
# Controller update: 0.02 s
# Saving: 0.02 s
#
# Controller: mpc
# MPC Optimizer: mppi
#
# Parameters:
# m_pole: 0.087
# m_cart: 0.23
# L: 0.1975
# u_max: 2.62
# M_fric: 4.77
# J_fric: 0.00025
# v_max: 0.8
# TrackHalfLength: 0.198
# controlDisturbance: 0.0
# controlBias: 0.0
# g: 9.81
# k: 0.3333333333333333
#
# Data:
time,angle,angleD,angleDD,angle_cos,angle_sin,position,positionD,positionDD,Q_calculated,Q_applied,u,target_position,target_equilibrium,L,Q_update_time
0.0,2.5772293,-0.39356068,23.35886832187322,-0.8449293,0.5348781,0.023228278,-0.0007396634,-1.0631523974042376,0.0,0.0,0.0,0.023228278383612633,-1,0.19750000536441803,
0.020000000000000004,2.573515,0.06483472,31.43526122635585,-0.84293675,0.5380127,0.0230393,-0.018887656,-3.5601620097051527,-0.2913457155227661,-0.2913457155227661,-0.7633257413277761,0.023258639519133404,-1,0.19750000536441803,0.09768818179145455
0.04000000000000002,2.5802834,0.65940523,33.045446413148426,-0.8465589,0.53229505,0.022077147,-0.079853214,-4.1222736439098595,-0.4591620862483978,-0.4591620862483978,-1.2030046134238717,0.02334808224526676,-1,0.19750000536441803,0.10478694131597877
0.06000000000000004,2.5991924,1.2786214,34.60773337225341,-0.85647213,0.5161933,0.019802526,-0.15059412,-4.7498541526025475,-0.6489459276199341,-0.6489459276199341,-1.7002382560982596,0.023494145541369235,-1,0.19750000536441803,0.0807456411421299
0.08000000000000006,2.6307204,1.9203267,28.519875839512,-0.8723183,0.48893836,0.016009446,-0.2321777,-3.1429915474393204,-0.628000795841217,-0.628000795841217,-1.645362013235001,0.0236943683867974,-1,0.19750000536441803,0.08842481905594468
0.10000000000000007,2.6740417,2.4501922,21.003850374738665,-0.8926748,0.4507014,0.0108494675,-0.28605074,-1.28297872621942,-0.5353089570999146,-0.5353089570999146,-1.4025094063405277,0.023946289760907787,-1,0.19750000536441803,0.09477533726021647
0.12000000000000009,2.7264302,2.8120663,13.170656200562206,-0.9150508,0.4033386,0.0049171303,-0.30795926,0.126892190378161,-0.43570899963378906,-0.43570899963378906,-1.1415575291775895,0.024247448643056963,-1,0.21657969057559967,0.09327861294150352
0.1400000000000001,2.7849493,3.0578148,8.001122678296364,-0.937074,0.34913078,-0.0012172825,-0.30504003,1.1460082221483872,-0.3393023908138275,-0.3393023908138275,-0.888972225102151,0.024595384012601463,-1,0.21657969057559967,0.08351267501711845
0.16000000000000011,2.8474874,3.206495,2.913362247869578,-0.9570619,0.28988358,-0.007124212,-0.28435087,2.047845015842633,-0.22843120992183685,-0.22843120992183685,-0.5984897438533352,0.024987634848897853,-1,0.21657969057559967,0.08703341893851757
0.18000000000000013,2.9121206,3.2601905,-1.5886942701818947,-0.9737866,0.22746347,-0.012468198,-0.24802679,2.7181855382598403,-0.116419218480587,-0.116419218480587,-0.3050183390960157,0.025421740131302672,-1,0.21657969057559967,0.08101617125794291
0.20000000000000015,2.9770503,3.2300162,-5.793296900347597,-0.9864934,0.16380088,-0.016975392,-0.20018493,3.2812975875755206,0.0037421025335788727,0.0037421025335788727,0.009804308209726997,0.025895238839172476,-1,0.21657969057559967,0.08230560878291726
0.22000000000000017,3.0406063,3.116336,-10.173069355227772,-0.99490523,0.100814834,-0.02043303,-0.14271918,3.7451296505426006,0.13106077909469604,0.13106077909469604,0.34337922622938777,0.02640566995186381,-1,0.20500721037387848,0.089543292298913
0.24000000000000019,3.1011908,2.9285698,-13.11054467516741,-0.99918395,0.04039086,-0.022667471,-0.07766273,3.942076872089031,0.24874873459339142,0.24874873459339142,0.651721656167652,0.026950572448733223,-1,0.20500721037387848,0.08340909611433744
0.2600000000000002,-3.1256673,2.6869335,-15.560609617576095,-0.9998732,-0.015924647,-0.023569979,-0.009510398,4.060014500413552,0.36721810698509216,0.36721810698509216,0.9621113982761642,0.027527485309137283,-1,0.20500721037387848,0.08487106114625931
0.2800000000000002,-3.0745904,2.4006076,-17.16141924033138,-0.9977562,-0.06695209,-0.023091692,0.060372002,4.00950061251318,0.4758422076702118,0.4758422076702118,1.2467065296401358,0.028133947512432533,-1,0.20500721037387848,0.08902053814381361
