epoch;loss;lr;val_loss
0;0.6116628050804138;0.01;0.9870715141296387
1;0.7908867597579956;0.01;0.6588029265403748
2;0.7530137300491333;0.01;0.8439285755157471
3;0.6510533094406128;0.0031599998;0.6184068918228149
4;0.5237542986869812;0.0031599998;0.45561790466308594
5;0.4389522969722748;0.0031599998;0.4746857285499573
6;0.36149856448173523;0.00099856;0.32044270634651184
7;0.2917972803115845;0.00099856;0.2944246530532837
8;0.2646692991256714;0.00099856;0.26043233275413513
9;0.25060945749282837;0.00099856;0.2782311737537384
10;0.23057037591934204;0.00031554495;0.24158456921577454
11;0.22779493033885956;0.00031554495;0.23535564541816711
12;0.22493471205234528;0.00031554495;0.2316245585680008
13;0.22673068940639496;0.00031554495;0.23243600130081177
14;0.2202591449022293;9.9712204e-05;0.22519207000732422
15;0.21742205321788788;9.9712204e-05;0.22442802786827087
16;0.21585582196712494;9.9712204e-05;0.22478239238262177
17;0.2143791913986206;3.150906e-05;0.2210242599248886
18;0.2130344808101654;3.150906e-05;0.22086626291275024
19;0.21254190802574158;3.150906e-05;0.2211679220199585
20;0.2114730179309845;1e-05;0.22082538902759552
21;0.21126259863376617;1e-05;0.2196657806634903
22;0.21120287477970123;1e-05;0.21948480606079102
23;0.21100912988185883;1e-05;0.22039338946342468
24;0.2108144462108612;1e-05;0.21975313127040863
25;0.21086005866527557;1e-05;0.21963495016098022
26;0.21064652502536774;1e-05;0.21877801418304443
27;0.21041257679462433;1e-05;0.21864451467990875
28;0.21021540462970734;1e-05;0.21866586804389954
